Date	Newspaper	Article	Valence	Date_parsed
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	La gran paradoja de Juan Pablo II consistió en llenar las plazas y vaciar las iglesias. Se había convertido Karol Wojtyla en un fenómeno de masas, pero su carisma y su esfuerzo de misionero trotamundos no repercutieron en la captación de fieles. Gustaba el cantante. Y no se escuchaba la letra de la canción, como le hizo notar su allegadísimo monseñor Tucci.  Este ejemplo alerta de la diferencia que existe entre votantes y telespectadores, entre fieles y curiosos. Los políticos que se disputan La Moncloa se han avenido a la ubicuidad mediática tanto como se resisten a exponerse en las plazas de toros o en los estadios. No son capaces de reunir 10.000 personas en un recinto -o no se atreven a probarlo- pero se dejan engatusar por la superstición con que les confortan las audiencias multimillonarias. El fenómeno tiene que ver con la sociedad del espectáculo. Y con el apasionamiento que ha suscitado la política. Y con las aptitudes telegénicas de Pablo Iglesias y de Albert Rivera, conscientes ambos de que la agonía del Parlamento en el onanismo de la mayoría absoluta les permitía extrapolar la efervescencia partidista al jaleo de los platós televisivos: la política ha dejado de hacerse en los templos sagrados para consumarse en los paganos. No se concibe el fenómeno de Podemos y el de Ciudadanos sin la televisión, pero no se concibe sólo por la televisión. La han tenido a su disposición otros outsiders efímeros. Y no la han aprovechado porque cualquier pacto mediático requiere ajustarse al efecto Mateo, principio sociológico de inspiración evangélica de acuerdo con el cual las televisiones premian al que más tiene, al que más ofrece. Desde esta misma perspectiva polifacética y patrimonial, el mérito de Sánchez, Iglesias y Rivera no es ya haber jugado al futbolín, tocado la guitarra o cocinado unas pochas, sino haber sobrevivido a la ferocidad con que la televisión suele penalizar la sobreexposición. Pronto se avendrán a desnudarse en Adán y Eva y a vendernos de madrugada el ungüento milagroso de la baba de caracol. Se trata de convertirse en noticia. De asumir que la publicidad y la propaganda convencionales son estériles. De identificar al partido con la propia imagen. Y de reconocer a Silvio Berlusconi, les guste o no, el hallazgo de la telecracia y de la política catódica. La ha entendido mejor que nadie Rajoy. Porque no se dispersa. Porque tiene a su antojo la televisión pública. Y porque sus prestaciones chez Bertin o con la Campos en el hogar del jubilado identifican mejor que nadie el triángulo mágico del líder político, el espectador y el votante.		2015-12-11
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	Las grandes decisiones y los más relevantes discursos de esta campaña electoral no se pronuncian en mítines, sino en los platós de televisión. Los cuatro principales candidatos han multiplicado sus apariciones en los programas de entretenimiento televisivo. Incluso el presidente del Gobierno, quien hasta hace poco se resistía a cualquier presencia televisiva y hoy dejará el Consejo de Ministros para grabar su intervención del sábado en el programa Qué tiempo tan feliz, de María Teresa Campos. Desde el 21 de noviembre, el líder del PSOE, Pedro Sánchez, ha pasado por 11 programas de televisión. Está exprimiendo el medio que le lanzó a la fama tras ser elegido secretario general. Su nombre empezó a conocerse tras una intervención telefónica en Sálvame. Los candidatos de los partidos tradicionales se enfrentan a nuevos valores emergentes que se han curtido en ese medio. Pablo Iglesias, sobre todo, era, hasta su ascenso a la cúspide política, un habitual en los platós de diversos programas de La Sexta. Ahora ha regresado a ellos en su intento de que Podemos recupere terreno tras el revés en las autonómicas catalanas. 		2015-12-11
December 11, 2015 Friday  Nacional Edición	El Pais	Las grandes decisiones y los más relevantes discursos de esta campaña electoral no se pronuncian en mítines, sino en los platós de televisión. Los cuatro principales candidatos han multiplicado sus apariciones en los programas de entretenimiento televisivo. Incluido el presidente del Gobierno, que hasta hace poco se resistía a cualquier aparición televisiva, que hoy dejará el Consejo de Ministros para grabar su intervención del sábado en el programa Qué tiempo tan feliz de María Teresa Campos. Desde el 21 de noviembre, el líder del PSOE, Pedro Sánchez, ha aparecido en 11 programas de televisión. Está exprimiendo el medio que le lanzó a la fama tras ser elegido secretario general. Su nombre empezó a conocerse tras su intervención telefónica en Sálvame. Los candidatos de los partidos tradicionales se enfrentan a nuevos valores emergentes que se han curtido en ese medio. Pablo Iglesias, sobre todo, era, hasta su ascenso a la cúspide política, un habitual en los platós de diversos programas de La Sexta. Ahora ha regresado a ellos en su intento de que Podemos recupere terreno tras el revés en las autonómicas catalanas. 		2015-12-11
December 11, 2015 Friday  Nacional Edición	El Pais	"Pedro Sánchez rompió ayer con el silencio sobre el pasado más reciente del PSOE para reivindicar los avances sociales que el expresidente del Gobierno José Luis Rodríguez Zapatero impulsó durante su mandato (2004-2011). Un legado, el de los derechos civiles, que el candidato socialista reconoce al mismo nivel que el Estado de bienestar al que Felipe González dio forma. El primer mitin del secretario general del PSOE con Zapatero, en un polideportivo de Gijón que la federación asturiana llenó en una demostración de fuerza, reflejó el salto adelante en el discurso de Ferraz tras un acto de contrición, por su responsabilidad en la crisis.  ""Gracias por tu legado José Luis, has sido el presidente de la igualdad y todos los socialistas nos sentimos orgullosos"", le ensalzó Sánchez, en el mitin más intenso de los primeros siete días de campaña del candidato socialista. ""Son infinitamente más nuestros aciertos, nuestra contribución a España. Somos el partido que más ha hecho por la cohesión social"", aseguró Zapatero, al que los 2.600 presentes, según la organización, despidieron entre aplausos y en pie. El expresidente no se quedó hasta el final del mitin debido a un viaje oficial a Alemania. La ley de dependencia, la ley integral de lucha contra la violencia de género, la ley de matrimonio entre personas del mismo sexo, la ley de interrupción voluntaria del embarazo o la ley de memoria histórica de Zapatero fueron recordadas como logros con una marca, la del PSOE. ""Todas estas leyes las combatió el PP en la calle y de qué manera. Y las ha aceptado. Ahora resulta que vienen estos de Ciudadanos y dicen que hay que cambiar la ley de violencia de género... Esta ley ha tenido el reconocimiento como una ley avanzada de la ONU y de la UE. Una de dos, o no saben o es que tienen una mentalidad lamentablemente machista"", cargó el expresidente. ""No sé si serán más o menos de derechas. Lo que sé es que es un pensamiento reaccionario. A Rivera le pido que piense un poco más en las ciudadanas"", añadió Sánchez. Ni Sánchez ni Zapatero se olvidaron de Podemos, que busca al votante del PSOE más a la izquierda. ""Hay unos que quieren ser como nosotros, y con ese apellido lo comprendo, pero le tengo que decir a Pablo Iglesias que no pierda el tiempo: aquí la denominación de origen del socialismo la tiene y la tendrá el Partido Socialista Obrero Español"", aseveró el expresidente."		2015-12-11
December 11, 2015 Friday  Nacional Edición	El Pais	La campaña electoral se ha trasladado a los platós televisivos, especialmente de programas de entretenimiento, y ha abandonado en gran medida los tradicionales mítines. O, al menos, la atención ha dejado de centrarse en esos actos de exaltación y la estrategia electoral de los principales partidos se ha diseñado pensando en la televisión, según admiten responsables de las candidaturas. Se busca una audiencia masiva a la que no se llega por otros medios y que se amplifica luego en redes sociales. Nunca antes en España una campaña había estado tan vinculada a la televisión y, sobre todo, a espacios de espectáculo. Mariano Rajoy abandonará hoy a media mañana la reunión del Consejo de Ministros para ir a Telecinco a grabar el programa ¡Qué tiempo tan feliz! de María Teresa Campos, que se emitirá el sábado por la tarde. Todos los demás líderes han pasado en las últimas semanas por ese espacio, que hasta ahora era ajeno a la política. La campaña electoral del 20-D se ha trasladado a los platós, especialmente de programas de entretenimiento. Los responsables de los partidos explican que esta situación tiene que ver con múltiples factores que van desde el desarrollo de la legislatura, la proliferación de nuevos líderes, la presencia de candidatos nacidos en platós televisivos, el interés por apuntarse a una nueva forma de política y el propio funcionamiento de los medios audiovisuales.  Óscar López, miembro destacado del equipo de campaña socialista, asegura que el ascenso de nuevos partidos como Ciudadanos o Podemos tiene que ver con la crisis, pero también con la televisión. Hasta el punto de que ambos factores han hecho crecer el interés por programas políticos en la televisión y, por tanto, de acercamiento a la política. Y esto se traduce en un alto porcentaje de participación para las elecciones generales, según prevén las encuestas. Dos de los principales candidatos, Albert Rivera y, especialmente, Pablo Iglesias han crecido en la televisión y han participado durante toda la legislatura en programas de tertulia política. Los partidos tradiciones han intentado adaptarse a esa situación y han incrementado sus intervenciones en medios, aunque con dudas iniciales. Por ejemplo, Pedro Sánchez rompió moldes al utilizar hace un año su intervención en Sálvame de Telecinco para superar el dato de bajo nivel de conocimiento. Y Antonio Carmona llegó a la candidatura socialista al Ayuntamiento de Madrid aupado por su omnipresencia en televisión. El PP, durante el primer tramo de la legislatura, se negaba a participar en estos programas, según explican responsables de televisiones. Eran los tiempos del plasma y en los que el presidente del Gobierno huía de los periodistas por el garaje en el Senado. En verano, Mariano Rajoy dio un giro: pidió a sus dirigentes que salieran a explicar su gestión y situó al frente del partido a nuevos dirigentes más habituados a la televisión. Por ejemplo, Andrea Levy y Pablo Casado pasaron a ser miembros de esas tertulias catódicas. Los políticos actuaron como contertulios en programas políticos y luego dieron el salto hacia espacios de entretenimiento. Fuentes del equipo del PP explican que antes del verano se trazó una estrategia basada en la idea de humanizar al candidato, tras una legislatura de distancia de los ciudadanos. Se diseñaron vídeos, se multiplicaron las ocasiones para dar paseos por las calles antes y después de cada acto... Y ahora les ha venido perfecta la oleada de peticiones para programas de entretenimiento para la campaña. El propio Rajoy, tras acudir al programa de Bertín Osborne en La 1 y a La Sexta Noche, estará el sábado en el de Teresa Campos en Telecinco. Sánchez suma a estos programas El Hormiguero de Antena 3. Y todos han pasado por el programa de Ana Rosa en Telecinco y algunos por el de Calleja en Cuatro. El socialista presume de haber ido a todas las televisiones autonómicas y hoy participará en Las Mañanas de Cuatro de Javier Ruiz. Rajoy y Sánchez han rechazado ir a El Objetivo de Ana Pastor, en La Sexta, como únicas renuncias que se conocen. Según los datos del PSOE, el líder socialista ha ido a 11 programas de televisión desde el día 21 de noviembre. Rivera e Iglesias debatieron en un bar en Salvados. Todos fueron también a programas deportivos de la radio como El Larguero de la cadena SER, como continuidad del espectáculo audiovisual. Aparte quedan los debates, incluido el de EL PAÍS por Internet. Las elecciones se han planteado como una batalla casi generacional entre lo que se considera nuevo y lo que se considera viejo. En esa pugna, los expertos en comunicación hablan de nueva política, de política espectáculo y hasta de campañas pop para explicar ese esfuerzo por parecer próximos. Los mítines se mantienen, pero de forma más limitada y con agendas supeditadas a la televisión. Y, en todo caso, la campaña del 20-D quedará como la más vinculada al espectáculo televisivo de la historia democrática. Un responsable de campaña de uno de los grandes partidos explica también que han tenido que adaptarse al funcionamiento de los medios. Por ejemplo, asegura que en las televisiones los programas los hacen diferentes productoras y que no basta con acudir a una cadena, sino que hay que atender y acudir a los de cada una de las productoras. También ha habido una evolución de los formatos a los que se han tenido que subir los políticos.		2015-12-11
December 11, 2015 Friday  Nacional Edición	El Pais	La gran paradoja de Juan Pablo II consistió en llenar las plazas y vaciar las iglesias. Se había convertido Karol Wojtyla en un fenómeno de masas, pero su carisma y su esfuerzo de misionero trotamundos no repercutieron en la captación de fieles. Gustaba el cantante. Y no se escuchaba la letra de la canción, como le hizo notar su allegadísimo monseñor Tucci.  Este ejemplo alerta de la diferencia que existe entre votantes y telespectadores, entre fieles y curiosos. Los políticos que se disputan La Moncloa se han avenido a la ubicuidad mediática tanto como se resisten a exponerse en las plazas de toros o en los estadios. No son capaces de reunir 10.000 personas en un recinto -o no se atreven a probarlo- pero se dejan engatusar por la superstición con que les confortan las audiencias multimillonarias. El fenómeno tiene que ver con la sociedad del espectáculo. Y con el apasionamiento que ha suscitado la política. Y con las aptitudes telegénicas de Pablo Iglesias y de Albert Rivera, conscientes ambos de que la agonía del Parlamento en el onanismo de la mayoría absoluta les permitía extrapolar la efervescencia partidista al jaleo de los platós televisivos: la política ha dejado de hacerse en los templos sagrados para consumarse en los paganos. No se concibe el fenómeno de Podemos y el de Ciudadanos sin la televisión, pero no se concibe sólo por la televisión. La han tenido a su disposición otros outsiders efímeros. Y no la han aprovechado porque cualquier pacto mediático requiere ajustarse al efecto Mateo, principio sociológico de inspiración evangélica de acuerdo con el cual las televisiones premian al que más tiene, al que más ofrece. Desde esta misma perspectiva polifacética y patrimonial, el mérito de Sánchez, Iglesias y Rivera no es ya haber jugado al futbolín, tocado la guitarra o cocinado unas pochas, sino haber sobrevivido a la ferocidad con que la televisión suele penalizar la sobreexposición. Pronto se avendrán a desnudarse en Adán y Eva y a vendernos de madrugada el ungüento milagroso de la baba de caracol. Se trata de convertirse en noticia. De asumir que la publicidad y la propaganda convencionales son estériles. De identificar al partido con la propia imagen. Y de reconocer a Silvio Berlusconi, les guste o no, el hallazgo de la telecracia y de la política catódica. La ha entendido mejor que nadie Rajoy. Porque no se dispersa. Porque tiene a su antojo la televisión pública. Y porque sus prestaciones chez Bertin o con la Campos en el hogar del jubilado identifican mejor que nadie el triángulo mágico del líder político, el espectador y el votante.		2015-12-11
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	La campaña electoral se ha trasladado a los platós televisivos, especialmente de programas de entretenimiento, y ha abandonado en gran medida los tradicionales mítines. O, al menos, la atención ha dejado de centrarse en esos actos de exaltación y la estrategia electoral de los principales partidos se ha diseñado pensando en la televisión, según admiten responsables de las candidaturas. Se busca una audiencia masiva a la que no se llega por otros medios y que se amplifica luego en redes sociales. Nunca antes en España una campaña había estado tan vinculada a la televisión y, sobre todo, a espacios de espectáculo. Mariano Rajoy abandonará hoy a media mañana la reunión del Consejo de Ministros para ir a Telecinco a grabar el programa ¡Qué tiempo tan feliz! de María Teresa Campos, que se emitirá el sábado por la tarde. Todos los demás líderes han pasado en las últimas semanas por ese espacio, que hasta ahora era ajeno a la política. La campaña electoral del 20-D se ha trasladado a los platós, especialmente de programas de entretenimiento. Los responsables de los partidos explican que esta situación tiene que ver con múltiples factores que van desde el desarrollo de la legislatura, la proliferación de nuevos líderes, la presencia de candidatos nacidos en platós televisivos, el interés por apuntarse a una nueva forma de política y el propio funcionamiento de los medios audiovisuales.  Óscar López, miembro destacado del equipo de campaña socialista, asegura que el ascenso de nuevos partidos como Ciudadanos o Podemos tiene que ver con la crisis, pero también con la televisión. Hasta el punto de que ambos factores han hecho crecer el interés por programas políticos en la televisión y, por tanto, de acercamiento a la política. Y esto se traduce en un alto porcentaje de participación para las elecciones generales, según prevén las encuestas. Dos de los principales candidatos, Albert Rivera y, especialmente, Pablo Iglesias han crecido en la televisión y han participado durante toda la legislatura en programas de tertulia política. Los partidos tradiciones han intentado adaptarse a esa situación y han incrementado sus intervenciones en medios, aunque con dudas iniciales. Por ejemplo, Pedro Sánchez rompió moldes al utilizar hace un año su intervención en Sálvame de Telecinco para superar el dato de bajo nivel de conocimiento. Y Antonio Carmona llegó a la candidatura socialista al Ayuntamiento de Madrid aupado por su omnipresencia en televisión. El PP, durante el primer tramo de la legislatura, se negaba a participar en estos programas, según explican responsables de televisiones. Eran los tiempos del plasma y en los que el presidente del Gobierno huía de los periodistas por el garaje en el Senado. En verano, Mariano Rajoy dio un giro: pidió a sus dirigentes que salieran a explicar su gestión y situó al frente del partido a nuevos dirigentes más habituados a la televisión. Por ejemplo, Andrea Levy y Pablo Casado pasaron a ser miembros de esas tertulias catódicas. Los políticos actuaron como contertulios en programas políticos y luego dieron el salto hacia espacios de entretenimiento. Fuentes del equipo del PP explican que antes del verano se trazó una estrategia basada en la idea de humanizar al candidato, tras una legislatura de distancia de los ciudadanos. Se diseñaron vídeos, se multiplicaron las ocasiones para dar paseos por las calles antes y después de cada acto... Y ahora les ha venido perfecta la oleada de peticiones para programas de entretenimiento para la campaña. El propio Rajoy, tras acudir al programa de Bertín Osborne en La 1 y a La Sexta Noche, estará el sábado en el de Teresa Campos en Telecinco. Sánchez suma a estos programas El Hormiguero de Antena 3. Y todos han pasado por el programa de Ana Rosa en Telecinco y algunos por el de Calleja en Cuatro. El socialista presume de haber ido a todas las televisiones autonómicas y hoy participará en Las Mañanas de Cuatro de Javier Ruiz. Rajoy y Sánchez han rechazado acudir a El Objetivo de Ana Pastor, en La Sexta, como únicas renuncias que se conocen. Según los datos del PSOE, el líder socialista ha ido a 11 programas de televisión desde el día 21 de noviembre. Rivera e Iglesias debatieron en un bar en Salvados. Todos fueron también a programas deportivos de la radio como El Larguero de la cadena SER, como continuidad del espectáculo audiovisual. Aparte quedan los debates, incluido el de EL PAÍS por Internet. Las elecciones se han planteado como una batalla casi generacional entre lo que se considera nuevo y lo que se considera viejo. En esa pugna, los expertos en comunicación hablan de nueva política, de política espectáculo y hasta de campañas pop para explicar ese esfuerzo por parecer próximos. Los mítines se mantienen, pero de forma más limitada y con agendas supeditadas a la televisión. Y, en todo caso, la campaña del 20-D quedará como la más vinculada al espectáculo televisivo de la historia democrática. Un responsable de campaña de uno de los grandes partidos explica también que han tenido que adaptarse al funcionamiento de los medios. Por ejemplo, asegura que en las televisiones los programas los hacen diferentes productoras y que no basta con acudir a una cadena, sino que hay que atender y acudir a los de cada una de las productoras. También se ha registrado una evolución de los formatos a los que se han tenido que subir los políticos.		2015-12-11
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	La gran paradoja de Juan Pablo II consistió en llenar las plazas y vaciar las iglesias. Se había convertido Karol Wojtyla en un fenómeno de masas, pero su carisma y su esfuerzo de misionero trotamundos no repercutieron en la captación de fieles. Gustaba el cantante. Y no se escuchaba la letra de la canción, como le hizo notar su allegadísimo monseñor Tucci.  Este ejemplo alerta de la diferencia que existe entre votantes y telespectadores, entre fieles y curiosos. Los políticos que se disputan La Moncloa se han avenido a la ubicuidad mediática tanto como se resisten a exponerse en las plazas de toros o en los estadios. No son capaces de reunir 10.000 personas en un recinto -o no se atreven a probarlo- pero se dejan engatusar por la superstición con que les confortan las audiencias multimillonarias. El fenómeno tiene que ver con la sociedad del espectáculo. Y con el apasionamiento que ha suscitado la política. Y con las aptitudes telegénicas de Pablo Iglesias y de Albert Rivera, conscientes ambos de que la agonía del Parlamento en el onanismo de la mayoría absoluta les permitía extrapolar la efervescencia partidista al jaleo de los platós televisivos: la política ha dejado de hacerse en los templos sagrados para consumarse en los paganos. No se concibe el fenómeno de Podemos y el de Ciudadanos sin la televisión, pero no se concibe sólo por la televisión. La han tenido a su disposición otros outsiders efímeros. Y no la han aprovechado porque cualquier pacto mediático requiere ajustarse al efecto Mateo, principio sociológico de inspiración evangélica de acuerdo con el cual las televisiones premian al que más tiene, al que más ofrece. Desde esta misma perspectiva polifacética y patrimonial, el mérito de Sánchez, Iglesias y Rivera no es ya haber jugado al futbolín, tocado la guitarra o cocinado unas pochas, sino haber sobrevivido a la ferocidad con que la televisión suele penalizar la sobreexposición. Pronto se avendrán a desnudarse en Adán y Eva y a vendernos de madrugada el ungüento milagroso de la baba de caracol. Se trata de convertirse en noticia. De asumir que la publicidad y la propaganda convencionales son estériles. De identificar al partido con la propia imagen. Y de reconocer a Silvio Berlusconi, les guste o no, el hallazgo de la telecracia y de la política catódica. La ha entendido mejor que nadie Rajoy. Porque no se dispersa. Porque tiene a su antojo la televisión pública. Y porque sus prestaciones chez Bertin o con la Campos en el hogar del jubilado identifican mejor que nadie el triángulo mágico del líder político, el espectador y el votante.		2015-12-11
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	Las grandes decisiones y los más relevantes discursos de esta campaña electoral no se pronuncian en mítines, sino en los platós de televisión. Los cuatro principales candidatos han multiplicado sus apariciones en los programas de entretenimiento televisivo. Incluso el presidente del Gobierno, quien hasta hace poco se resistía a cualquier presencia televisiva y hoy dejará el Consejo de Ministros para grabar su intervención del sábado en el programa Qué tiempo tan feliz, de María Teresa Campos. Desde el 21 de noviembre, el líder del PSOE, Pedro Sánchez, ha pasado por 11 programas de televisión. Está exprimiendo el medio que le lanzó a la fama tras ser elegido secretario general. Su nombre empezó a conocerse tras una intervención telefónica en Sálvame. Los candidatos de los partidos tradicionales se enfrentan a nuevos valores emergentes que se han curtido en ese medio. Pablo Iglesias, sobre todo, era, hasta su ascenso a la cúspide política, un habitual en los platós de diversos programas de La Sexta. Ahora ha regresado a ellos en su intento de que Podemos recupere terreno tras el revés en las autonómicas catalanas. 		2015-12-11
December 11, 2015 Friday  Nacional Edición	El Pais	Las grandes decisiones y los más relevantes discursos de esta campaña electoral no se pronuncian en mítines, sino en los platós de televisión. Los cuatro principales candidatos han multiplicado sus apariciones en los programas de entretenimiento televisivo. Incluido el presidente del Gobierno, que hasta hace poco se resistía a cualquier aparición televisiva, que hoy dejará el Consejo de Ministros para grabar su intervención del sábado en el programa Qué tiempo tan feliz de María Teresa Campos. Desde el 21 de noviembre, el líder del PSOE, Pedro Sánchez, ha aparecido en 11 programas de televisión. Está exprimiendo el medio que le lanzó a la fama tras ser elegido secretario general. Su nombre empezó a conocerse tras su intervención telefónica en Sálvame. Los candidatos de los partidos tradicionales se enfrentan a nuevos valores emergentes que se han curtido en ese medio. Pablo Iglesias, sobre todo, era, hasta su ascenso a la cúspide política, un habitual en los platós de diversos programas de La Sexta. Ahora ha regresado a ellos en su intento de que Podemos recupere terreno tras el revés en las autonómicas catalanas. 		2015-12-11
December 11, 2015 Friday  Nacional Edición	El Pais	"Pedro Sánchez rompió ayer con el silencio sobre el pasado más reciente del PSOE para reivindicar los avances sociales que el expresidente del Gobierno José Luis Rodríguez Zapatero impulsó durante su mandato (2004-2011). Un legado, el de los derechos civiles, que el candidato socialista reconoce al mismo nivel que el Estado de bienestar al que Felipe González dio forma. El primer mitin del secretario general del PSOE con Zapatero, en un polideportivo de Gijón que la federación asturiana llenó en una demostración de fuerza, reflejó el salto adelante en el discurso de Ferraz tras un acto de contrición, por su responsabilidad en la crisis.  ""Gracias por tu legado José Luis, has sido el presidente de la igualdad y todos los socialistas nos sentimos orgullosos"", le ensalzó Sánchez, en el mitin más intenso de los primeros siete días de campaña del candidato socialista. ""Son infinitamente más nuestros aciertos, nuestra contribución a España. Somos el partido que más ha hecho por la cohesión social"", aseguró Zapatero, al que los 2.600 presentes, según la organización, despidieron entre aplausos y en pie. El expresidente no se quedó hasta el final del mitin debido a un viaje oficial a Alemania. La ley de dependencia, la ley integral de lucha contra la violencia de género, la ley de matrimonio entre personas del mismo sexo, la ley de interrupción voluntaria del embarazo o la ley de memoria histórica de Zapatero fueron recordadas como logros con una marca, la del PSOE. ""Todas estas leyes las combatió el PP en la calle y de qué manera. Y las ha aceptado. Ahora resulta que vienen estos de Ciudadanos y dicen que hay que cambiar la ley de violencia de género... Esta ley ha tenido el reconocimiento como una ley avanzada de la ONU y de la UE. Una de dos, o no saben o es que tienen una mentalidad lamentablemente machista"", cargó el expresidente. ""No sé si serán más o menos de derechas. Lo que sé es que es un pensamiento reaccionario. A Rivera le pido que piense un poco más en las ciudadanas"", añadió Sánchez. Ni Sánchez ni Zapatero se olvidaron de Podemos, que busca al votante del PSOE más a la izquierda. ""Hay unos que quieren ser como nosotros, y con ese apellido lo comprendo, pero le tengo que decir a Pablo Iglesias que no pierda el tiempo: aquí la denominación de origen del socialismo la tiene y la tendrá el Partido Socialista Obrero Español"", aseveró el expresidente."		2015-12-11
December 11, 2015 Friday  Nacional Edición	El Pais	La campaña electoral se ha trasladado a los platós televisivos, especialmente de programas de entretenimiento, y ha abandonado en gran medida los tradicionales mítines. O, al menos, la atención ha dejado de centrarse en esos actos de exaltación y la estrategia electoral de los principales partidos se ha diseñado pensando en la televisión, según admiten responsables de las candidaturas. Se busca una audiencia masiva a la que no se llega por otros medios y que se amplifica luego en redes sociales. Nunca antes en España una campaña había estado tan vinculada a la televisión y, sobre todo, a espacios de espectáculo. Mariano Rajoy abandonará hoy a media mañana la reunión del Consejo de Ministros para ir a Telecinco a grabar el programa ¡Qué tiempo tan feliz! de María Teresa Campos, que se emitirá el sábado por la tarde. Todos los demás líderes han pasado en las últimas semanas por ese espacio, que hasta ahora era ajeno a la política. La campaña electoral del 20-D se ha trasladado a los platós, especialmente de programas de entretenimiento. Los responsables de los partidos explican que esta situación tiene que ver con múltiples factores que van desde el desarrollo de la legislatura, la proliferación de nuevos líderes, la presencia de candidatos nacidos en platós televisivos, el interés por apuntarse a una nueva forma de política y el propio funcionamiento de los medios audiovisuales.  Óscar López, miembro destacado del equipo de campaña socialista, asegura que el ascenso de nuevos partidos como Ciudadanos o Podemos tiene que ver con la crisis, pero también con la televisión. Hasta el punto de que ambos factores han hecho crecer el interés por programas políticos en la televisión y, por tanto, de acercamiento a la política. Y esto se traduce en un alto porcentaje de participación para las elecciones generales, según prevén las encuestas. Dos de los principales candidatos, Albert Rivera y, especialmente, Pablo Iglesias han crecido en la televisión y han participado durante toda la legislatura en programas de tertulia política. Los partidos tradiciones han intentado adaptarse a esa situación y han incrementado sus intervenciones en medios, aunque con dudas iniciales. Por ejemplo, Pedro Sánchez rompió moldes al utilizar hace un año su intervención en Sálvame de Telecinco para superar el dato de bajo nivel de conocimiento. Y Antonio Carmona llegó a la candidatura socialista al Ayuntamiento de Madrid aupado por su omnipresencia en televisión. El PP, durante el primer tramo de la legislatura, se negaba a participar en estos programas, según explican responsables de televisiones. Eran los tiempos del plasma y en los que el presidente del Gobierno huía de los periodistas por el garaje en el Senado. En verano, Mariano Rajoy dio un giro: pidió a sus dirigentes que salieran a explicar su gestión y situó al frente del partido a nuevos dirigentes más habituados a la televisión. Por ejemplo, Andrea Levy y Pablo Casado pasaron a ser miembros de esas tertulias catódicas. Los políticos actuaron como contertulios en programas políticos y luego dieron el salto hacia espacios de entretenimiento. Fuentes del equipo del PP explican que antes del verano se trazó una estrategia basada en la idea de humanizar al candidato, tras una legislatura de distancia de los ciudadanos. Se diseñaron vídeos, se multiplicaron las ocasiones para dar paseos por las calles antes y después de cada acto... Y ahora les ha venido perfecta la oleada de peticiones para programas de entretenimiento para la campaña. El propio Rajoy, tras acudir al programa de Bertín Osborne en La 1 y a La Sexta Noche, estará el sábado en el de Teresa Campos en Telecinco. Sánchez suma a estos programas El Hormiguero de Antena 3. Y todos han pasado por el programa de Ana Rosa en Telecinco y algunos por el de Calleja en Cuatro. El socialista presume de haber ido a todas las televisiones autonómicas y hoy participará en Las Mañanas de Cuatro de Javier Ruiz. Rajoy y Sánchez han rechazado ir a El Objetivo de Ana Pastor, en La Sexta, como únicas renuncias que se conocen. Según los datos del PSOE, el líder socialista ha ido a 11 programas de televisión desde el día 21 de noviembre. Rivera e Iglesias debatieron en un bar en Salvados. Todos fueron también a programas deportivos de la radio como El Larguero de la cadena SER, como continuidad del espectáculo audiovisual. Aparte quedan los debates, incluido el de EL PAÍS por Internet. Las elecciones se han planteado como una batalla casi generacional entre lo que se considera nuevo y lo que se considera viejo. En esa pugna, los expertos en comunicación hablan de nueva política, de política espectáculo y hasta de campañas pop para explicar ese esfuerzo por parecer próximos. Los mítines se mantienen, pero de forma más limitada y con agendas supeditadas a la televisión. Y, en todo caso, la campaña del 20-D quedará como la más vinculada al espectáculo televisivo de la historia democrática. Un responsable de campaña de uno de los grandes partidos explica también que han tenido que adaptarse al funcionamiento de los medios. Por ejemplo, asegura que en las televisiones los programas los hacen diferentes productoras y que no basta con acudir a una cadena, sino que hay que atender y acudir a los de cada una de las productoras. También ha habido una evolución de los formatos a los que se han tenido que subir los políticos.		2015-12-11
