Date	Newspaper	Article	Valence	Date_parsed
November 21, 2015 Saturday  Comunidad Valenciana Edición	El Pais	"Ciudadanos acusó ayer al Gobierno de operar con ""tacticismos locales electoralistas"" antes del 20-D al ""lanzar globos sonda"" sobre dónde deberían intervenir las tropas españolas para ayudar a las francesas en su lucha contra el yihadismo. Así se expresó Juan Carlos Girauta, miembro de la Ejecutiva del partido, su portavoz en materia de defensa, y eurodiputado, que añadió sobre José Manuel García-Margallo, ministro de Exteriores: ""Que un miembro del Gobierno de España haya sacado el nombre del Malí es de una imprudencia temeraria"".  Desde los atentados de París, Ciudadanos se ha mostrado a favor de apoyar a Francia por todos los medios y en cualquier ámbito, siempre que la acción sea ""legal, coordinada y bajo el amparo de la Unión Europea, la OTAN y la Unión Europea"". Albert Rivera, líder de Ciudadanos, envió ayer sendas cartas a Mariano Rajoy, presidente del Gobierno, y a Pedro Sánchez, secretario general del PSOE, insistiendo en su petición de incorporarse al pacto antiyihadista que firmaron los dos principales partidos españoles el pasado febrero. Rivera, además, conversó ayer con Rajoy por teléfono. Al tiempo, Girauta mantuvo el tono crítico con las acciones del Ejecutivo que encabeza Rajoy, al que ya previno el pasado jueves de que era un error considerar ""más suave"" intervenir en Malí que en Siria. ""Lo que hay aquí es tacticismo localista y una toma en consideración de que dentro de un mes hay unas elecciones"", dijo el eurodiputado sobre la propuesta de enviar tropas españolas a Malí para relevar a las francesas y que estas se puedan concentrar en Siria. Girauta concluyó: ""Tal como lamentablemente se ha visto, la lucha en Malí es feroz, encarnizada y difícil. Quien se planteara aquello como una alternativa más suave a otro tipo de intervención, estaba improvisando""."		
November 23, 2015 Monday  2ª Ed. Madrid Edición	El Pais	"Albert Rivera acusó ayer al Gobierno de Mariano Rajoy de dar ""bandazos"" en la política antiterrorista porque ""piensa en las urnas"" del 20-D y pidió al PP que no se deje guiar por el ""tacticismo electoral"". ""Ya jugaron con la política antiterrorista en 2004, en ese caso mintiendo, y quieren volver a jugar con esto. Que vayan con cuidado"", dijo el líder de Ciudadanos, en referencia a los atentados del 11-M, que el Ejecutivo de José María Aznar atribuyó en un principio a ETA.  Esta es la cadena de hechos que, según Rivera, demuestra el ""tacticismo electoral"" con el que el Gobierno de Mariano Rajoy afronta la lucha antiterrorista: El jueves por la noche, José Manuel García-Margallo, ministro de Exteriores, confirmó en 13 TV que el Ejecutivo valoraba la posibilidad de enviar tropas españolas a distintos puntos de África para relevar a las fuerzas francesas y que estas se pudieran concentrar en Siria, donde opera el autodenominado Estado Islámico. Al día siguiente, la vicepresidenta Soraya Sáenz de Santamaría negó ""rotundamente"" que esa opción estuviera sobre la mesa. Entre esas dos declaraciones, un atentado yihadista dejó 27 muertos en un hotel de Malí, país en el que España habría aumentado su presencia militar de haberse concretado la hipótesis asumida por Margallo. ""Ante la mayor amenaza a nuestro modo de vida, lo que hace falta es estrategia, sentido de Estado, estar juntos y unidos, luchar con cabeza, también en España. ¿Y qué pasa? Que tenemos un Gobierno que dice que las decisiones con respecto al terrorismo las tomará después de las elecciones"", espetó Rivera ayer en Madrid, durante la presentación de su lema de campaña (""Con ilusión""), un acto al que asistieron más de 1.000 personas. ""¿Alguien piensa que el Estado Islámico, o Al Qaeda, va a tener en cuenta la agenda particular de Rajoy para tomar decisiones sobre el terrorismo?"", se preguntó el candidato a La Moncloa. ""Me parece muy grave que el Gobierno juegue con esto"", siguió. ""No tenemos miedo a decir lo que pensamos, ni titubeamos ni hacemos tacticismo local"". Desde los atentados yihadistas del 13 de noviembre en París, Ciudadanos se ha mostrado a favor de apoyar a Francia por todos los medios y en cualquier ámbito, siempre que la acción sea ""legal, coordinada y bajo el amparo de la UE, la OTAN y la ONU"". La formación emergente, además, ha planteado la necesidad de reforzar la lucha contra las redes de captación yihadista que operan en España; su apoyo a que aumenten los efectivos policiales especializados en detectar a terroristas en las redes sociales; y su disposición a abrir un debate sobre si la Constitución debe recoger artículos sobre lucha antiterrorista. Rivera envió el viernes una carta al presidente Mariano Rajoy y al secretario general del PSOE, Pedro Sánchez, insistiendo en su petición de incorporarse al pacto antiyihadista, que por ahora solo han firmado los dos principales partidos. El candidato de Ciudadanos, además, ha conversado por teléfono en distintas ocasiones en las últimas semanas con Rajoy, y el presidente se ha mostrado a favor de que la formación emergente se sume al acuerdo. Sánchez no se ha pronunciado en público sobre la cuestión, lo que ha llamado la atención entre los dirigentes de Ciudadanos, que insisten en su argumento de que las políticas deben ser ""coordinadas""."		
November 24, 2015 Tuesday  Andalucía Edición	El Pais	El secretario general del PSOE, Pedro Sánchez, visita mañana el hogar de Bertín Osborne, un programa por el que ya han pasado Jesulín, Lolita y Los Morancos y que ha superado los cuatro millones de telespectadores. TVE contrató en verano a la productora Proamagna nueve capítulos de En tu casa o en la mía, por un importe de 861.000 euros (más IVA). La televisión pública ha propuesto otras 18 entregas, con una subida económica del 27%, alegando un incremento del tiempo de emisión. Osborne cobra 12.500 euros por entrega, según fuentes de RTVE. 		
November 24, 2015 Tuesday  Nacional Edición	El Pais	"¿Debe ofrecer España su apoyo a Francia o esperar a que París lo reclame? La cuestión resulta bizantina pues, en las relaciones diplomáticas, nadie pide nada que no se sepa de antemano que se le va a conceder, tras los oportunos sondeos exploratorios.  Sin embargo, España se ha quedado al margen de la frenética ofensiva diplomática emprendida por el presidente francés, François Hollande, con los mandatarios de Reino Unido, EE UU, Alemania, Italia, Rusia, China o Canadá. La Moncloa solo ha informado de una conversación entre Rajoy y Hollande. Fue el 14 de noviembre, cuando el primero llamó al segundo, desde Antalya (Turquía), para expresarle sus condolencias. Y no está previsto que ambos coincidan hasta la Cumbre del Clima, el 30 de noviembre en París. Tampoco constan conversaciones de los ministros de Defensa y Exteriores, Pedro Morenés y José Manuel García-Margallo, con sus homólogos franceses. El Gobierno español no tiene prisa o, en palabras de un portavoz de Defensa, prefiere ""actuar con prudencia y sin precipitación"", ya que ""estas cosas llevan su tiempo y tienen sus procedimientos"". España subraya, además, la necesidad de que los más de 40 países que integran la coalición contra el Estado Islámico coordinen su respuesta. Pero no ha sido esa la vía elegida por Francia. París pidió la activación, por vez primera, del artículo 42.7 del Tratado de la UE, que obliga a los países europeos a prestar ""ayuda y asistencia, con todos los medios a su alcance"" al socio que sea objeto de una agresión. Pero la UE no convocó a su Comité Militar, ni lanzó una misión PESC (Política Exterior y de Seguridad Común), por lo que dicho apoyo no se negocia en las instituciones europeas -y mucho menos en la OTAN, a la que París ha obviado-, sino en conversaciones bilaterales con Francia. Londres ya ha autorizado a París el uso de una base aérea en Chipre y ha integrado una fragata en el grupo de combate del portaviones Charles De Gaulle, al igual que Bélgica. Alemania ha anunciado que aumentará su contingente militar en Malí. Esta era la opción que barajaba España -y que citó el ministro de Exteriores, José Manuel García-Margallo- hasta que el viernes el Gobierno la cortó en seco asegurando que el asunto no estaba sobre la mesa. Un portavoz de La Moncloa aseguró ayer que no fue el ataque contra un hotel de Bamako (Malí), sino las críticas del secretario general del PSOE, Pedro Sánchez, las que llevaron al Gobierno a desmentir que hubiera ofrecido relevar a tropas francesas en África. Lo último que quiere Rajoy es abrir un nuevo frente en vísperas de la campaña electoral, por lo que trasladará a los líderes de la oposición cualquier petición concreta de Francia. La Moncloa confía en que esta no llegue antes del 20-D. El embajador francés en España, Yves Saint-Geours, ya ha hecho saber que París ""comprende"" la delicada situación preelectoral del Gobierno español."		
November 25, 2015 Wednesday  2ª Ed. Barna Edición	El Pais	"EL PAÍS rechazó la propuesta del PP para que la vicepresidenta del Gobierno y número dos en la lista por Madrid a las generales, Soraya Sáenz de Santamaría, sustituyera a Mariano Rajoy en el debate electoral del próximo lunes. EL PAÍS citó también a los cabeza de lista del PSOE, Pedro Sánchez; Ciudadanos, Albert Rivera, y Podemos, Pablo Iglesias, que aceptaron el duelo electoral. Rajoy se escudó en ""tareas de Gobierno"" para eludir su presencia. El líder del PP solo ha accedido a un cara a cara con el secretario general de los socialistas. El jefe del Ejecutivo esquivará la confrontación directa ante las cámaras de televisión con los demás candidatos que, según todas las encuestas, tienen opciones de Gobierno ante las elecciones generales del 20 de diciembre. EL PAÍS invitó a Mariano Rajoy al debate digital que este diario organizará el próximo lunes, día 30 (de 21.00 a 22.30), y al que asistirán Sánchez, Rivera e Iglesias. Esta comparecencia se difundirá por la web del diario (elpais.com) y la señal será ofrecida a las televisiones y webs informativas que lo soliciten.  Ante la negativa de Rajoy, el PP propuso como alternativa la presencia de Santamaría, que además de vicepresidenta es la número dos de la lista por Madrid al Congreso de los Diputados. Sin embargo, el atril destinado al PP permanecerá vacío, ya que EL PAÍS diseñó un programa con los aspirantes a La Moncloa de las cuatro principales formaciones. No contemplaba la posibilidad de que acudieran sus segundos si alguno de los líderes declinaba asistir. Este periódico considera que un debate con vocación de ser verdaderamente presidencial exige, como en todas las sociedades democráticas, la presencia de los cabezas de lista. La confrontación ante las cámaras de quienes pueden acceder a la presidencia es un derecho no de los medios, sino de los ciudadanos. EL PP declinó la participación de Rajoy en el debate de EL PAÍS alegando la complicada agenda del presidente en sus ""tareas de Gobierno"". Sin embargo, a la misma hora (21.00) el candidato Rajoy tiene previsto comparecer en una entrevista en el informativo nocturno de Telecinco, dirigido y presentado por Pedro Piqueras. La cadena de Mediaset prevé que pasen por el mismo plató, en diferentes jornadas, Rivera, Sánchez e Iglesias. Rajoy solo ha admitido para la campaña, que empezará el 4 de diciembre, un cara a cara con el líder de los socialistas, que se celebrará el 14 de diciembre en horario de máxima audiencia. Esta comparecencia, que se cerró ayer, estará organizada por la Academia de la Televisión (ATV) y la señal será distribuida a todas las emisoras que lo pidan. La ATV ya recibió en las últimas generales el encargo de poner en marcha los dos cara a cara entre Rajoy y José Luis Rodríguez Zapatero (2008) y el que enfrentó al líder popular y Alfredo Pérez Rubalcaba (2011). El comité de campaña del PP que pactó ayer esta fórmula la justificó con la idea de que todas las televisiones y medios del territorio nacional se podrán conectar y así ese duelo político podrá ser ser visto por la mayoría de los ciudadanos. Cuando Rajoy firmó el decreto para la convocatoria de las elecciones del 20-D ofreció en La Moncloa una conferencia de prensa institucional en la que respondió que no pensaba evitar ningún debate porque los consideraba su ""medio natural"". Fuentes de La Moncloa y del PP argumentan ahora, para explicar la ausencia de Rajoy en la mayoría de los debates, que además del candidato de un partido sigue siendo el presidente del Gobierno y tiene una agenda muy apretada, llena de actividades nacionales e internacionales. Las mismas fuentes oficiales señalan además que el lunes 30, fecha en la que Rajoy serán entrevistado por Piqueras, el presidente estará en París en la Cumbre del Clima. Y añaden que no es lo mismo regresar esa tarde de París para enfrentarse con Sánchez, Rivera e Iglesias en una cita que requiere una preparación específica y más profunda que para mantener una entrevista. El presidente formará parte esta noche del equipo que comenta la Champions en el programa Tiempo de juego de la Cope; la semana que viene, participará en el programa de Bertín Osborne En la tuya o en la mía (La 1) y su equipo negocia con la presentadora María Teresa Campos la asistencia a su espacio, en Telecinco."		
November 25, 2015 Wednesday  Andalucía Edición	El Pais	"El diario EL PAÍS rechazó la propuesta del PP para que la vicepresidenta del Gobierno y número dos en la lista por Madrid a las generales, Soraya Sáenz de Santamaría, sustituyera a Mariano Rajoy en el debate electoral del próximo lunes. EL PAÍS citó también a los cabeza de lista del PSOE, Pedro Sánchez; Ciudadanos, Albert Rivera; y Podemos, Pablo Iglesias, que aceptaron el duelo electoral. Rajoy se escudó en ""tareas de Gobierno"" para eludir el encuentro. El líder del PP solo ha accedido a un cara a cara con el secretario general de los socialistas. El jefe del Ejecutivo esquivará la confrontación directa ante las cámaras de televisión con los demás candidatos que, según todas las encuestas, tienen opciones de Gobierno ante las elecciones generales del 20 de diciembre. EL PAÍS invitó a Mariano Rajoy al debate digital que este diario organizará el próximo día 30 (de 21.00 a 22.30) y al que asistirán Sánchez, Rivera e Iglesias. Esta comparecencia se difundirá por la web del diario (elpais.com) y la señal será ofrecida a las televisiones y webs informativas que lo soliciten.  Ante la negativa de Rajoy, el PP propuso como alternativa la presencia de Santamaría, que además de vicepresidenta es la número dos de la lista por Madrid al Congreso de los Diputados. Sin embargo, el atril destinado al PP permanecerá vacío, ya que EL PAÍS diseñó un programa con los aspirantes a La Moncloa de las cuatro principales formaciones. No contemplaba la posibilidad de que acudieran sus segundos si alguno de los líderes declinaba asistir. El periódico considera que un debate con vocación de ser verdaderamente presidencial exige, como en todas las sociedades democráticas, la presencia de los cabeza de lista. La confrontación ante las cámaras de quienes pueden acceder a la presidencia es un derecho no de los medios sino de los ciudadanos. EL PP declinó la participación de Rajoy en el debate de EL PAÍS alegando la complicada agenda del presidente en sus ""tareas de Gobierno"". Sin embargo, a la misma hora (21.00) el candidato Rajoy tiene previsto comparecer en una entrevista en el informativo nocturno de Telecinco, dirigido y presentado por Pedro Piqueras. La cadena de Mediaset contempla también que pasen por el mismo plató, en diferentes jornadas, Rivera, Sánchez e Iglesias. Rajoy solo ha admitido para la próxima campaña, que empezará el 4 de diciembre, un cara a cara con el líder de los socialistas, que se celebrará el 14 de diciembre en horario de máxima audiencia. Esta comparecencia, que se cerró ayer, estará organizada por la Academia de la Televisión (ATV) y la señal será distribuida a todas las emisoras que lo soliciten. La ATV ya recibió en las últimas elecciones generales el encargo de poner en marcha los dos cara a cara entre Rajoy y José Luis Rodríguez Zapatero (2008) y el que enfrentó a Rajoy y Alfredo Pérez Rubalcaba (2011). El comité de campaña del PP que pactó ayer esta fórmula la justificó con la idea de que todas las televisiones y medios del territorio nacional se podrán conectar y así ese duelo político podrá ser ser visto por la mayoría de los ciudadanos. Cuando Rajoy firmó el decreto para la convocatoria de las elecciones del 20-D ofreció en La Moncloa una conferencia de prensa institucional en la que respondió que no pensaba evitar ningún debate porque los consideraba su ""medio natural"". Fuentes de La Moncloa y del PP argumentan ahora, para explicar la ausencia de Rajoy en la mayoría de los debates, que además del candidato de un partido sigue siendo el presidente del Gobierno y tiene una agenda muy apretada, llena de actividades nacionales e internacionales. Las mismas fuentes oficiales señalan además que el lunes 30, fecha en la que Rajoy serán entrevistado por Piqueras, el presidente estará en París en la cumbre del clima. Y añaden que no es lo mismo regresar esa tarde de París para enfrentarse con Sánchez, Rivera e Iglesias, en un encuentro que requiere una preparación específica y más profunda, que para mantener una entrevista. El presidente formará parte esta noche del equipo que comenta la Champions en el programa Tiempo de juego de la Cope; la semana que viene, participará en el programa de Bertín Osborne En la tuya o en la mía (La 1), y su equipo negocia con la presentadora María Teresa Campos la asistencia a su programa (Telecinco)."		
November 25, 2015 Wednesday  2ª Ed. Barna Edición	El Pais	L a marcha atrás del Gobierno respecto al apoyo a Francia en su lucha contra el terrorismo del autodenominado Estado Islámico (ISIS) ha llevado a que algunos líderes políticos opten por el silencio o la ambigüedad sobre el asunto hasta que pasen las elecciones generales. Algo que no se merecen los ciudadanos, que tienen derecho a conocer las propuestas concretas de los partidos antes de votar.  Los casos más flagrantes son los del presidente del Gobierno y varios de sus ministros, que no quieren darse por aludidos por los mensajes enviados por el embajador francés e incluso por su primer ministro, Manuel Valls, afirmando que están esperando el ofrecimiento de ayuda española. La posición actual de Mariano Rajoy es que descarta ofrecer apoyo militar a Francia antes de las elecciones del 20 de diciembre y que si recibiera una petición concreta antes de esa fecha reuniría a los partidos para consensuar la respuesta y luego votarla en el Congreso de los Diputados. El líder de la oposición, Pedro Sánchez, ha aceptado en silencio la estrategia del Ejecutivo. Este periódico siempre ha defendido el diálogo y el consenso como fórmula para afrontar los principales problemas de España. Sin embargo, esa voluntad de acuerdo no debe servir de excusa para escatimar a los ciudadanos la posición de los candidatos a la presidencia del Gobierno sobre un asunto de tanta gravedad e importancia; es ante estas situaciones cuando se sabe si un político tiene capacidad, visión estratégica y fuste para ocupar el puesto para el que pide el voto. Una cosa es utilizar de forma partidista el drama del terrorismo y otra, igualmente reprochable, acordar un pacto de silencio entre algunas fuerzas políticas frente a las decisiones que deberá tomar, antes o después, nuestro país. El líder de Ciudadanos, Albert Rivera, firmará el jueves el Pacto Antiterrorista rubricado en su día por el Partido Popular y el PSOE. Sería deseable que las tres fuerzas políticas aprovecharan la ocasión para explicar a los españoles si defienden o no sumarse -y de qué forma- a la gran coalición internacional que está conformando el presidente francés, François Hollande. Si hay una posición común, que la expliquen; si no, que cada uno exponga sus opiniones, como es habitual en cualquier Estado democrático, haya o no elecciones a la vista. Nadie duda a estas alturas de que España tiene que desempeñar un papel destacado en la lucha contra el terrorismo del ISIS. No hay que olvidar que hemos sido la principal víctima europea del yihadismo y que ocupamos la frontera sur de Europa. Y, además, somos uno de los socios importantes de la Unión Europea y miembro de la OTAN. Parece más razonable sumarse a estas acciones políticas y de defensa desde el principio y participar en su elaboración. Sería un error arrastrar los pies o mirar para otro lado hasta después de las elecciones. Los españoles quieren conocer las propuestas de los candidatos presidenciales sobre terrorismo, igual que las recetas para crear empleo, regenerar la vida política o reformar el marco de convivencia democrática.		
November 26, 2015 Thursday  Andalucía Edición	El Pais	"La proximidad de las elecciones propició que los líderes políticos se volcaran ayer en actos contra la violencia machista, incluido el presidente del Gobierno, Mariano Rajoy, quien por primera vez participó en la conmemoración del día internacional de la eliminación de esta violencia. Rajoy aseguró que en España la lucha contra la violencia de género ""es una política de Estado y debe seguir siéndolo"".  El candidato socialista a la presidencia del Gobierno, Pedro Sánchez, aseguró en Jerez de la Frontera (Cádiz)que ""la patria del PSOE es la igualdad"" y que, si llega al Gobierno aprobará una ley de igualdad salarial. Mientras, el presidente de Ciudadanos, Albert Rivera, pidió la colaboración de la sociedad, los partidos y los medios de comunicación en esta lucha. El secretario político de Podemos, Íñigo Errejón, propuso una partida mínima ""blindada"" para políticas de igualdad y para combatir el ""terrorismo"" contra las mujeres. Y el candidato de Unidad Popular-IU, Alberto Garzón, abogó por combatir la violencia machista ""con leyes y presupuesto"", así como con ""elementos para prevenir y evitar que ocurran estas barbaridades""."		
November 26, 2015 Thursday  Andalucía Edición	El Pais	"M ientras François Hollande, Barack Obama, Vladímir Putin y Angela Merkel se mueven en el tablero de la crisis desatada por el terrorismo, Mariano Rajoy se ocupaba ayer de comentar los partidos de la Champions League para la cadena Cope. No hay mucho más que decir sobre la falta de seriedad mostrada por el presidente candidato, que ofrece la imagen de aislarse de sus aliados internacionales y poner sordina a la inquietud causada por la amenaza yihadista.  Su ministro de Exteriores, José Manuel García-Margallo, se permite decir que EL PAÍS no va a fijar la estrategia del Gobierno español. Nada más lejos de nuestra intención: lo que hace falta saber es si existe tal estrategia. Por el momento, España se encuentra al margen de los numerosos contactos que están produciéndose entre los principales socios y aliados de nuestro país. El anuncio del envío de 650 militares alemanes a Malí, para aliviar las tareas de las fuerzas francesas, deja aún más en evidencia la ambigua actitud del Gobierno de Rajoy. ¿A qué espera, exactamente? Según las declaraciones del ministro de Defensa, se trata de aguardar a que François Hollande pida algo. Los gobernantes españoles deberían tomar nota de que el primer ministro francés, Manuel Valls, recalca en voz alta que su país está abierto ""a cualquier ayuda que alivie nuestras operaciones en el exterior""; una postura bastante lógica por parte de un Estado que mantiene movilizados a 20.000 militares en misiones fuera de su territorio, y a otros 10.000 en el refuerzo de la seguridad interior. Y lo que resulta de todo punto increíble es que ni el jefe del Gobierno ni el dirigente del PSOE, Pedro Sánchez, asistan hoy a la reunión del pacto antiterrorista en la que se va a formalizar la incorporación de Ciudadanos y de otros partidos. Cuando llega la oportunidad de mostrar un amplio consenso, los líderes de las dos fuerzas creadoras del pacto transforman lo que podría ser un éxito en sendas ausencias. Más coherente es la actitud de Albert Rivera, que ha decidido acudir aunque no lo hagan Rajoy ni Sánchez; como también lo es la de Podemos, que, pese al desacuerdo sobre el pacto en sí, enviará un representante para dejar clara su voluntad de participar en todo lo relacionado con la lucha antiterrorista. Comportarse como don Tancredo es una mala señal para los ciudadanos. No estamos hablando aquí de empeñarse en aventuras militares, sino de responder al compromiso activado por la UE de prestar ""ayuda y asistencia, con todos los medios a su alcance"", al país ""objeto de una agresión armada en su territorio"" -en este caso, Francia- como reza el artículo 42.7 del Tratado de la Unión Europea. Tampoco se trata de repetir los errores cometidos por el Gobierno de Aznar con el 11-M, para lo cual es positivo el contraste de los planes del Ejecutivo de Rajoy con los de otros partidos. A condición, claro está, de que los planes existan. Lo que no tiene un pase es aplazar la respuesta a un problema de seguridad por causa de elecciones. Lo mismo que pretender que la ciudadanía vote sin saber cuál es la posición de los candidatos respecto a un asunto tan sensible."		
November 27, 2015 Friday  Comunidad Valenciana Edición	El Pais	"El concurso de acreedores de Abengoa irrumpió en la precampaña electoral. El candidato electoral del PSOE, Pedro Sánchez, pidió al Gobierno que, a través del Instituto de Crédito Oficial (ICO), de avales públicos y de financiación europea, asegure una ""salida, seguridad y estabilidad"" a la empresa y a sus trabajadores. El candidato de IU-Unidad Popular, Alberto Garzón, propuso ""explorar la vía de la nacionalización"" y obligar a la banca privada a ""salir en ayuda de esta empresa"". A estos llamamientos a la colaboración se sumaron los candidatos de Ciudadanos y Podemos. "		
November 27, 2015 Friday  Andalucía Edición	El Pais	"Si llega un día en que veamos a los candidatos a presidente en una lucha en el barro a cuatro -esta vez sí-, con camisetas mojadas, nos preguntaremos cómo hemos llegado a eso. No ha empezado la campaña y se ha disparado la participación de los líderes en programas de entretenimiento, una novedad en la política española. Esta semana será como un circo multipistas con Soraya Sáenz de Santamaría en globo y Pablo Iglesias con María Teresa Campos. ¿Hasta dónde llegarán? Dependerá de su sentido de la moderación, y ahí está el problema, porque quieren ganar como sea. Y pasa por caer simpático. Aquí no se manejan ideas, sino sensaciones. Organice usted la Segunda Transición para esto, al final la haremos en parapente o jugando a los bolos. ""Forma parte de un proceso común a todas las democracias occidentales. Es una dinámica de personalización de la política. Nos interesan cada vez más los candidatos y los partidos y las ideologías están en segundo plano"", tranquiliza el politólogo Pablo Simón, de Politikon. Es verdad que en EE UU el paso por los late shows para hacer un poco el tonto ya es ritual. Berlusconi llama a la tele desde hace años para reñir a los locutores.  Es una feliz coincidencia de intereses de medios y partidos, aúna entretenimiento, negocio y captación de votos. La visita de Sánchez a la casa de Bertín fue líder de audiencia con una media de 3,7 millones espectadores. Y 8,3 millones lo vieron en algún momento, bastantes más de los votantes del PSOE en las últimas generales. ""Es infoteinment, un híbrido de información y entretenimiento. Los medios ofrecen formatos y los políticos entran porque ven ventanas de oportunidad"", resume David Redoli, de la Asociación de Comunicación Política. Cree que no es una banalización mientras exista otro nivel de debate y la política no se reduzca solo a eso. En España, los expertos apuntan que el fenómeno está potenciado por el gran interés en política de los últimos años y porque hay dos partidos nuevos en los que la promoción del líder es fundamental. ""Además, se produce un contagio, porque si lo hiciera solo Pedro Sánchez se quedaría ahí, pero ahora hay muchos actores"", apunta Simón. Lo curioso es que, de ideas, poquito. Ninguno va a Saber y ganar. En el momento del triunfo de la política, tras décadas de apatía, resulta que triunfa la despolitización de los candidatos. Y da miedo saber en qué se queda un político si lo despolitizas. No estamos hablando del paro o del terror yihadista sino del pimpón de Sánchez o la colleja de Rajoy. Entre los candidatos el único que se ha negado a entrar en el juego es Alberto Garzón, de Izquierda Unida. ""Es verdad que nosotros no bailamos, cantamos o saltamos en prime time. Pero tenemos algo mucho más peligroso: propuestas de izquierdas"", tuiteó ayer. La nueva era nació en la tele, en La Tuerka, pero con los juegos florales empezó Sánchez, con su llamada a Jorge Javier Vázquez para hablar del toro de la Vega y su aparición en El Hormiguero. Se rieron de él, pero al final todos detrás. El PP asumió que había que bajar a la arena cuando mandó a la vicepresidenta a bailar con Pablo Motos. Se abrió la veda a ver quién hacía la tontería más grande. El doble juego en el caso popular es claro: su lema electoral en el plano oficial es ""España en serio"". Como se despisten el asunto se pasa de vueltas y emerge el candidato Osborne, que les roba las escenas. La clave es creérselo, porque si no se les nota que van obligados. ""Pedro cree mucho en esto. Siempre nos dice que hay que romper la barrera de la comunicación"", aseguran fuentes socialistas, satisfechas del resultado. ""La cámara ve todo, es muy difícil engañarla al cien por cien, te muestra como eres. Es arriesgado. Pero Pedro es así, como se le vio con Bertín"", aseguran. ""Es la señal de algo sistémico: los partidos tienen poco margen de maniobra, en un contexto de crisis, y se pone el énfasis en los líderes porque es en lo que se distinguen"", comenta Pablo Simón. Por otro lado, es un arma formidable para atraer indecisos, así la gente se aclara las ideas. Aunque si algo se echa en falta en la tele no es precisamente la naturalidad. Se agradecería más que la gente no se mostrara como es. Quizá cuando lleguen los debates, se acabará el recreo y volverán todos a mostrarse como no son."		
November 27, 2015 Friday  Comunidad Valenciana Edición	El Pais	"El amplio programa social del PSOE necesita perentoriamente para su financiación conseguir mayores ingresos: vía impuestos y con la lucha sin cuartel contra el fraude fiscal y la economía sumergida. Con los ingresos adicionales el candidato socialista, Pedro Sánchez, se propone erradicar la pobreza más severa en España. Ayer anunció en un encuentro en el Diario Córdoba, la creación de ""una nueva tarifa social energética"" para los consumidores vulnerables, con un marco de cobertura que garantice el suministro de subsistencia en los meses más fríos, entre el 1 de noviembre y el 31 de marzo. Este plan supondría un coste aproximado de 120 millones de euros, calculó Sánchez. Los beneficiarios de esa tarifa social lo serán en virtud de sus ingresos y en todo caso no se les cortará el suministro energético por impago. Sánchez se comprometió a que la cobertura energética será considerada ""un derecho social"".  Comer o pasar frío. Esta es la disyuntiva que estableció Sánchez para ""siete millones de españoles con enormes dificultades para hacer frente a la factura energética"". En los últimos cuatro años ""se ha multiplicado por dos la pobreza energética"", dijo Sánchez acusando directamente al presidente del Gobierno, Mariano Rajoy."		
