fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
1123824.46739	1125324.46739	1125374.46739	1125424.46739	right	right	1	100	F	F	1	618.68721576
1127043.1546	1128543.1546	1128593.1546	1128643.1546	right	left	0	100	F	F	1	579.882965628
1130223.03757	1131723.03757	1131773.03757	1132623.03757	left	right	0	900	F	F	1	574.456998732
1134197.49457	1135697.49457	1135747.49457	1136597.49457	right	left	0	900	E	E	1	538.981362568
1138136.47593	1139636.47593	1139686.47593	1140536.47593	left	left	1	900	F	E	0	566.115543962
1142102.59147	1143602.59147	1143652.59147	1144502.59147	right	left	0	900	F	F	1	549.92783161
1146052.5193	1147552.5193	1147602.5193	1147652.5193	left	left	1	100	E	E	1	558.279000588
1149210.79831	1150710.79831	1150760.79831	1151610.79831	left	left	1	900	F	E	0	574.227528619
1153185.02583	1154685.02583	1154735.02583	1155585.02583	right	left	0	900	E	F	0	601.084593914
1157186.11043	1158686.11043	1158736.11043	1158786.11043	left	right	0	100	E	F	0	632.088228391
