fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
1116233.33131	1117733.33131	1117783.33131	1117833.33131	left	left	1	100	E	E	1	522.33842537
1119355.66974	1120855.66974	1120905.66974	1121755.66974	left	left	1	900	F	F	1	571.412019687
1123327.08176	1124827.08176	1124877.08176	1124927.08176	right	right	1	100	F	F	1	597.976021292
1126525.05778	1128025.05778	1128075.05778	1128125.05778	right	left	0	100	F	F	1	616.951396979
1129742.00918	1131242.00918	1131292.00918	1131342.00918	right	right	1	100	F	F	1	508.801344485
1132850.81052	1134350.81052	1134400.81052	1135250.81052	left	left	1	900	F	F	1	615.422159056
1136866.23268	1138366.23268	1138416.23268	1138466.23268	left	left	1	100	E	E	1	581.109083326
1140047.34176	1141547.34176	1141597.34176	1142447.34176	right	left	0	900	F	F	1	568.226991201
1144015.56875	1145515.56875	1145565.56875	1146415.56875	left	left	1	900	E	E	1	598.525114228
1148014.09387	1149514.09387	1149564.09387	1150414.09387	right	left	0	900	F	F	1	529.272418204
